"id","Количество.комнат","Студия","Общая.площадь","Этаж","Этажей.в.доме","Парковка","Цена","Без.ремонта","Дизайнерский","Евроремонт","Косметический","Балкон","Лоджия","Совмещенный.санузел","Раздельный.санузел","Лифт","Грузовой.лифт","Мусоропровод","Год.постройки","Аварийный","Железобетонные.перекрытия","Смешанные.перекрытия","Деревянные.перекрытия","Иные.перекрытия","Панельные.стены","Блочные.стены","Деревянные.стены","Кирпичные.стены","Монолитные.стены","Смешанные.стены","Школа.1000","ВУЗ.1000","ТЦ.1000","Стоматология.1000","Почта.1000","Поликлиника.1000","Парк.1000","Остановка.1000","Одежда..1000","Супер3кет.1000","Кинотеатр.1000","Кафе.1000","АЗС.1000","Детский.сад.1000","Бар.1000","Банк.1000","Аптека.1000"
"951",3,0,65,8,9,0,4050000,0,0,0,1,0,1,0,1,1,0,1,1990,0,1,0,0,0,0,0,0,1,0,0,6,4,2,14,3,5,2,13,40,4,0,13,3,7,9,14,12
"952",2,0,54,3,5,0,2280000,0,0,0,1,0,1,0,1,0,0,1,1987,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,2,0,2,0,0,1,3,0,1,1
"953",3,0,67,3,9,0,3100000,0,0,0,1,1,0,0,1,1,0,0,1987,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,2,0,2,0,0,2,5,1,1,1
"954",1,0,32.5,1,5,0,1700000,0,0,0,1,1,0,0,1,0,0,1,1985,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,3,0,2,0,0,4,5,2,1,1
"955",3,0,49.6,1,5,0,2500000,0,0,0,1,0,0,0,1,0,0,0,1979,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,1,1,0,0,0
"956",3,0,49.6,1,5,0,2500000,0,0,0,1,0,0,0,1,0,0,0,1979,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,1,1,0,0,0
"957",4,0,60.7,3,5,0,3100000,0,0,1,0,1,0,1,0,0,0,0,1980,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,1,1,0,0,0
"958",4,0,60,3,5,0,2800000,0,0,0,1,1,0,1,0,0,0,0,1980,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,1,1,0,0,0
"959",3,0,60,1,5,0,2599000,0,0,0,1,1,0,0,0,0,0,0,1993,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,2,0,2,0,0,2,3,0,1,1
"960",3,0,61,5,5,0,2900000,0,0,0,1,1,0,0,0,0,0,0,1992,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,2,0,2,0,0,3,3,0,1,1
"961",2,0,54,2,2,0,2e+06,0,0,0,1,0,0,0,1,0,0,0,2004,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,2,0,2,0,0,3,3,1,1,1
"962",1,0,34.8,1,2,0,1600000,0,0,0,1,0,0,1,0,0,0,0,2004,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,2,0,2,0,0,3,3,1,1,1
"963",1,0,34.8,1,2,0,1600000,0,0,0,1,0,0,1,0,0,0,0,2004,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,2,0,2,0,0,3,3,1,1,1
"964",1,0,26.7,1,2,0,1365000,0,0,0,1,0,0,1,0,0,0,0,2004,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,2,0,2,0,0,3,3,1,1,1
"965",1,1,18,1,2,0,1050000,0,0,0,1,0,0,0,0,0,0,0,2004,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,2,0,2,0,0,3,3,1,1,1
"966",1,1,21,1,18,0,1350000,0,0,0,1,0,0,1,0,1,1,1,2014,0,1,0,0,0,0,0,0,1,0,0,2,18,0,2,1,1,0,3,0,4,0,3,1,8,1,1,4
"967",1,0,44,11,19,0,2800000,0,0,0,1,1,0,0,0,2,1,1,2014,0,1,0,0,0,0,0,0,1,0,0,2,18,0,2,1,1,0,3,0,4,0,3,1,8,1,1,4
"968",1,0,40,8,19,0,2350000,0,0,0,1,1,0,1,0,1,0,1,2014,0,1,0,0,0,0,0,0,1,0,0,2,18,0,2,1,1,0,3,0,4,0,3,1,8,1,1,4
"969",3,0,70,3,9,1,4100000,0,0,0,1,1,1,1,1,0,0,1,1987,0,1,0,0,0,0,0,0,1,0,0,6,4,2,11,3,5,0,12,37,5,0,14,3,7,7,12,13
"970",2,0,52,3,5,0,3200000,0,0,0,1,0,0,0,0,0,0,0,1987,0,1,0,0,0,0,0,0,1,0,0,3,1,0,10,3,3,1,14,5,3,0,8,2,18,3,7,17
"971",2,0,62,1,9,0,2600000,0,0,0,1,0,0,1,1,1,0,1,1993,0,1,0,0,0,1,0,0,0,0,0,4,1,0,8,2,2,0,12,3,3,0,4,2,16,4,2,12
"972",1,0,40,3,16,1,2260000,0,0,0,1,0,0,0,0,1,1,1,2010,0,1,0,0,0,0,0,0,1,0,0,2,0,0,5,2,2,0,10,2,2,0,4,2,11,4,1,11
"973",1,0,40,3,16,0,2260000,0,0,0,1,0,0,0,0,1,1,1,2010,0,1,0,0,0,0,0,0,1,0,0,2,0,0,5,2,2,0,10,2,2,0,4,2,11,4,1,11
"974",2,0,60,9,25,1,3430000,0,0,0,1,0,1,1,0,1,1,1,2018,0,1,0,0,0,0,0,0,0,1,0,2,1,0,5,2,2,0,10,2,2,0,4,2,13,4,1,12
"975",2,0,60,23,24,0,3363000,0,0,0,1,2,0,1,0,0,0,1,2018,0,1,0,0,0,0,0,0,0,1,0,2,1,0,5,2,2,0,10,2,2,0,4,2,13,4,1,12
"976",2,0,59.6,23,24,0,3350000,0,0,0,1,1,0,1,0,1,2,0,2018,0,1,0,0,0,0,0,0,0,1,0,2,1,0,5,2,2,0,10,2,2,0,4,2,13,4,1,12
"977",3,0,63,5,5,0,3170000,0,0,0,1,1,1,0,1,0,0,0,1988,0,1,0,0,0,0,0,0,1,0,0,3,1,0,10,3,3,0,14,3,3,0,7,2,17,4,5,16
"978",2,0,44,16,16,1,2500000,0,0,0,1,1,0,1,0,1,1,1,2014,0,1,0,0,0,1,0,0,0,0,0,3,3,0,5,2,1,0,11,3,2,0,4,2,13,5,2,11
"979",1,0,39.4,8,9,0,1990000,0,0,0,1,1,0,0,1,1,0,1,1989,0,1,0,0,0,1,0,0,0,0,0,3,1,0,10,3,3,0,15,5,3,0,7,2,16,3,7,20
"980",1,0,39,8,10,0,1890000,0,0,0,1,0,0,0,0,1,0,1,2004,0,1,0,0,0,1,0,0,0,0,0,3,1,0,10,3,3,0,15,3,3,0,7,2,16,3,5,17
"981",2,0,42,7,9,0,2500000,0,0,0,1,1,0,0,1,1,0,1,1988,0,1,0,0,0,1,0,0,0,0,0,3,1,0,10,3,3,0,14,3,3,0,6,2,16,4,5,15
"982",3,0,61.7,5,5,0,3500000,0,0,0,1,0,1,0,1,0,0,0,1987,0,1,0,0,0,0,0,0,1,0,0,2,0,1,14,3,4,1,14,4,2,0,8,1,20,5,3,19
"983",1,0,33,4,5,0,1900000,0,0,0,1,1,0,0,1,0,0,0,1989,0,1,0,0,0,0,0,0,1,0,0,2,0,0,14,3,4,1,14,4,2,0,8,1,17,5,2,18
"984",3,0,75.8,1,5,0,3800000,0,0,0,1,0,1,0,1,0,0,0,1996,0,1,0,0,0,0,0,0,1,0,0,2,0,0,14,3,4,1,14,5,2,0,8,1,20,5,2,19
"985",3,0,69,3,9,0,3600000,0,0,0,1,2,0,0,1,2,0,0,1974,0,1,0,0,0,0,0,0,1,0,0,11,4,2,7,4,2,1,13,5,3,0,9,1,22,3,7,26
"986",3,0,63,1,5,1,3500000,0,0,0,1,0,0,1,0,0,0,0,1974,0,1,0,0,0,1,0,0,0,0,0,9,4,2,7,4,2,1,13,4,4,0,9,3,20,3,7,23
"987",3,0,60,3,5,0,2750000,0,0,0,1,0,0,0,1,0,0,0,1974,0,1,0,0,0,1,0,0,0,0,0,9,4,2,7,4,2,1,13,4,4,0,9,3,20,3,7,23
"988",3,0,73,4,5,0,3200000,0,0,1,0,0,0,0,1,0,0,0,1974,0,1,0,0,0,1,0,0,0,0,0,9,4,2,7,4,2,1,13,4,4,0,9,3,20,3,7,23
"989",1,0,18,5,5,0,970000,0,1,0,0,0,0,1,0,0,0,0,1969,0,1,0,0,0,1,0,0,0,0,0,6,5,2,8,5,3,1,11,2,4,0,7,3,13,2,7,17
"990",1,0,16.1,5,5,0,9e+05,0,0,0,1,0,0,0,0,0,0,0,1969,0,1,0,0,0,1,0,0,0,0,0,6,5,2,8,5,3,1,10,2,4,0,7,3,11,2,6,18
"991",2,0,46,4,5,0,2300000,0,0,0,1,0,1,1,0,0,0,0,1961,0,1,0,0,0,1,0,0,0,0,0,5,1,1,5,3,3,1,7,1,3,0,4,2,11,1,4,11
"992",2,0,46,4,5,0,2100000,0,0,0,1,0,0,1,0,0,0,0,1961,0,1,0,0,0,1,0,0,0,0,0,5,1,1,5,3,3,1,7,1,3,0,4,2,11,1,4,11
"993",1,1,20,1,2,0,840000,0,0,0,1,0,0,1,0,0,0,0,1955,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,2,0,4,0,0,0,0,3,1,0,0,0
"994",1,0,19,1,2,0,680000,0,0,0,1,0,0,1,0,0,0,0,1956,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,2,0,4,0,0,0,0,1,1,0,0,0
"995",1,0,20,1,2,0,780000,0,0,0,1,0,0,1,0,0,0,0,1954,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,2,0,4,0,0,0,0,1,1,0,0,0
"996",1,0,17,2,2,0,8e+05,0,0,0,1,0,0,1,0,0,0,0,1955,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,2,0,4,0,0,0,0,2,1,0,0,0
"997",2,0,48,4,5,0,3050000,0,0,0,1,1,0,1,0,0,0,0,1966,0,1,0,0,0,0,0,0,1,0,0,8,28,5,22,5,7,3,19,79,9,1,47,3,17,35,32,25
"998",2,0,46,4,5,0,2500000,0,0,0,1,1,0,0,1,0,0,0,1971,0,1,0,0,0,0,0,0,1,0,0,5,28,5,21,5,7,3,19,75,9,1,46,5,17,34,31,23
"999",4,0,77.8,2,9,0,5e+06,0,0,0,1,0,1,1,0,1,0,1,1971,0,1,0,0,0,1,0,0,0,0,0,5,21,4,22,5,5,1,16,57,9,0,30,5,15,23,23,17
"1000",1,0,36.9,6,9,0,2380000,0,1,0,0,0,1,1,0,1,0,1,1971,0,1,0,0,0,1,0,0,0,0,0,5,21,4,22,5,5,1,16,57,9,0,30,5,15,23,23,17
"1001",4,0,255,10,10,0,14850000,0,0,1,0,0,1,1,1,1,0,1,1997,0,1,0,0,0,0,0,0,1,0,0,8,6,3,16,3,5,3,14,60,4,1,21,2,9,24,21,15
"1002",2,0,48,1,10,0,2990000,0,0,0,1,0,1,1,0,1,0,1,2006,0,1,0,0,0,0,0,0,1,0,0,5,0,0,7,2,2,0,11,3,3,0,4,2,16,3,3,13
"1003",2,0,48,3,5,0,2750000,0,0,0,1,1,0,0,1,0,0,0,1980,0,1,0,0,0,1,0,0,0,0,0,5,0,0,5,1,2,0,10,3,3,0,2,2,16,2,4,11
"1004",3,0,65,5,5,1,3450000,0,0,0,1,1,1,1,0,0,0,1,1980,0,1,0,0,0,1,0,0,0,0,0,5,0,0,5,1,2,0,10,3,2,0,2,2,15,2,3,12
"1005",3,0,62,5,5,0,3550000,0,0,0,1,2,0,1,0,0,0,0,1980,0,1,0,0,0,1,0,0,0,0,0,5,0,0,5,1,2,0,10,3,2,0,2,2,15,2,3,12
"1006",3,0,62,5,5,0,3500000,0,0,0,1,0,0,1,0,0,0,0,1980,0,1,0,0,0,1,0,0,0,0,0,5,0,0,5,1,2,0,10,3,2,0,2,2,15,2,3,12
"1007",3,0,60,5,5,1,3450000,0,0,0,1,1,1,1,0,0,0,0,1980,0,1,0,0,0,1,0,0,0,0,0,5,0,0,5,1,2,0,10,3,2,0,2,2,15,2,3,12
"1008",3,0,68.7,2,5,0,3435000,0,0,0,1,1,0,1,0,0,0,0,1993,0,1,0,0,0,1,0,0,0,0,0,5,0,0,6,1,2,0,10,3,3,0,2,2,15,1,3,11
"1009",1,0,35,1,5,0,2050000,0,0,0,1,0,1,0,1,0,0,0,1980,0,1,0,0,0,1,0,0,0,0,0,5,0,0,5,2,2,0,11,3,4,0,4,2,15,3,2,9
"1010",1,0,18,1,5,0,1050000,0,0,0,1,0,0,1,0,0,0,0,1980,0,1,0,0,0,1,0,0,0,0,0,5,0,0,5,2,2,0,11,3,4,0,4,2,15,3,2,9
"1011",1,0,15.6,1,5,0,780000,0,0,0,1,0,0,1,0,0,0,0,1980,0,1,0,0,0,1,0,0,0,0,0,5,0,0,4,2,2,0,11,3,4,0,4,2,14,3,2,9
"1012",1,0,36,2,5,0,2250000,0,0,0,1,1,0,0,1,0,0,0,1983,0,1,0,0,0,1,0,0,0,0,0,2,8,0,1,1,1,0,6,2,2,0,1,1,9,2,2,6
"1013",1,0,37,1,5,0,1950000,0,0,0,1,1,0,0,1,0,0,0,1983,0,1,0,0,0,1,0,0,0,0,0,2,8,0,1,1,1,0,7,2,2,0,2,1,9,3,2,6
"1014",3,0,62,4,5,0,3490000,0,0,0,1,1,0,1,0,0,0,0,1971,0,1,0,0,0,0,0,0,1,0,0,5,27,5,23,5,6,3,19,67,9,1,36,4,15,28,30,20
"1015",3,0,70,2,4,0,3500000,0,0,0,1,0,0,0,1,0,0,0,1957,0,0,0,1,0,0,0,0,1,0,0,5,43,9,15,5,6,3,21,78,7,2,63,3,15,46,37,19
"1016",2,0,53,1,10,0,3050000,0,0,0,1,0,0,0,1,1,0,1,2010,0,1,0,0,0,1,0,0,0,0,0,1,0,3,16,2,5,1,15,9,6,0,9,3,24,6,4,22
"1017",1,0,44,7,14,0,2800000,0,0,0,1,1,0,0,0,2,1,1,2013,0,1,0,0,0,1,0,0,0,0,0,1,0,3,16,2,4,1,14,9,6,0,9,1,23,6,4,22
"1018",1,0,41,6,14,0,2650000,0,0,0,1,1,0,0,0,1,1,1,2012,0,1,0,0,0,1,0,0,0,0,0,1,0,3,16,2,4,1,14,9,6,0,9,2,23,6,4,22
"1019",2,0,70,9,10,0,4200000,0,0,0,1,2,0,0,1,1,1,0,2015,0,1,0,0,0,0,0,0,1,0,0,2,0,2,14,3,4,1,14,5,5,0,8,3,16,6,4,21
"1020",2,0,68,15,16,0,4e+06,0,0,0,1,0,0,0,0,1,1,1,2012,0,1,0,0,0,1,0,0,0,0,0,1,0,3,16,2,4,1,15,9,6,0,9,2,23,6,4,21
"1021",2,0,65.4,2,16,0,4e+06,0,0,0,1,0,0,0,1,1,1,1,2012,0,1,0,0,0,1,0,0,0,0,0,1,0,3,16,2,4,1,15,9,6,0,9,2,23,6,4,21
"1022",2,0,68,15,16,0,3940000,0,0,0,1,1,0,0,1,1,0,1,2012,0,1,0,0,0,1,0,0,0,0,0,1,0,3,16,2,4,1,15,9,6,0,9,2,23,6,4,21
"1023",1,0,42,5,17,0,2700000,0,0,0,1,0,1,1,0,1,0,1,2013,0,1,0,0,0,0,0,0,1,0,0,2,0,2,15,3,4,1,15,5,5,0,8,3,21,6,4,21
"1024",1,0,42,5,17,0,2680000,0,0,0,1,0,1,1,0,1,0,1,2013,0,1,0,0,0,0,0,0,1,0,0,2,0,2,15,3,4,1,15,5,5,0,8,3,21,6,4,21
"1025",1,0,45.1,12,17,1,2760000,0,0,0,1,1,0,1,0,1,1,1,2014,0,1,0,0,0,0,0,0,1,0,0,2,0,2,15,3,4,1,14,5,4,0,8,3,18,6,4,21
"1026",1,0,45.1,12,18,0,2760000,0,0,0,1,1,0,1,0,1,0,1,2014,0,1,0,0,0,0,0,0,1,0,0,2,0,2,15,3,4,1,14,5,4,0,8,3,18,6,4,21
"1027",1,0,45.1,12,18,0,2760000,0,0,0,1,1,0,1,0,1,0,1,2014,0,1,0,0,0,0,0,0,1,0,0,2,0,2,15,3,4,1,14,5,4,0,8,3,18,6,4,21
"1028",1,0,45.1,12,18,0,2760000,0,0,0,1,1,0,1,0,1,1,1,2014,0,1,0,0,0,0,0,0,1,0,0,2,0,2,15,3,4,1,14,5,4,0,8,3,18,6,4,21
"1029",3,0,93,2,18,0,5650000,0,0,1,0,1,0,1,0,1,0,1,2014,0,1,0,0,0,0,0,0,1,0,0,2,0,2,15,3,4,1,14,5,4,0,8,3,18,6,4,21
"1030",1,0,45,4,10,0,2630000,0,0,0,1,1,0,0,1,1,0,1,2015,0,1,0,0,0,1,0,0,0,0,0,1,0,4,15,1,5,0,15,11,7,0,17,7,23,10,3,22
"1031",2,0,80.1,9,10,1,5150000,0,0,0,1,0,1,1,0,1,0,1,2003,0,1,0,0,0,0,0,0,1,0,0,2,4,3,4,2,0,1,10,29,1,1,19,1,7,3,9,11
"1032",2,0,91.2,1,5,0,4600000,0,0,0,1,1,0,0,0,0,0,0,2005,0,1,0,0,0,0,0,0,1,0,0,3,0,0,5,2,1,0,11,3,2,0,4,2,12,5,2,11
"1033",3,0,148,2,5,0,9500000,0,0,0,1,1,1,1,1,0,0,0,2003,0,1,0,0,0,0,0,0,1,0,0,3,2,0,5,2,1,0,11,3,2,0,4,2,12,5,2,11
"1034",1,0,43,9,17,1,2700000,0,0,0,1,1,0,1,0,1,1,1,2016,0,1,0,0,0,0,0,0,1,0,0,2,8,0,0,0,0,0,4,1,1,0,5,2,6,2,1,2
"1035",1,1,37.2,7,16,0,2350000,0,0,0,1,0,1,1,0,1,1,1,2016,0,1,0,0,0,0,0,0,1,0,0,2,8,0,0,0,0,0,4,1,1,0,5,2,6,2,1,2
"1036",1,1,37.8,7,19,0,2250000,0,0,0,1,1,0,1,0,1,0,1,2016,0,1,0,0,0,0,0,0,1,0,0,2,8,0,0,0,0,0,4,1,1,0,5,2,6,2,1,2
"1037",3,0,102,4,18,1,6200000,0,0,0,1,0,2,1,1,1,1,1,2014,0,1,0,0,0,0,0,0,1,0,0,1,8,0,0,0,0,0,4,1,1,0,4,2,5,2,1,2
"1038",2,0,54,5,10,1,3100000,0,0,0,1,0,1,0,1,1,1,1,2016,0,1,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,2,0,0,0,3,1,1,1,0,0
"1039",1,0,42,4,10,0,2650000,0,0,0,1,1,0,0,0,0,1,1,2016,0,1,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,2,0,0,0,3,1,1,0,0,0
"1040",1,0,41.8,2,11,0,2350000,0,0,0,1,1,0,0,0,1,1,1,2016,0,1,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,2,0,0,0,3,1,1,0,0,0
"1041",3,0,59,9,9,0,3500000,0,0,0,1,0,1,1,0,1,0,1,1971,0,1,0,0,0,1,0,0,0,0,0,6,12,4,22,4,5,0,16,49,10,0,28,5,14,15,22,18
"1042",3,0,59,9,9,0,3500000,0,0,0,1,0,0,0,0,1,0,1,1971,0,1,0,0,0,1,0,0,0,0,0,6,12,4,22,4,5,0,16,49,10,0,28,5,14,15,22,18
"1043",3,0,60,2,9,0,3400000,0,0,0,1,1,0,0,1,1,0,1,1971,0,1,0,0,0,1,0,0,0,0,0,6,12,4,22,4,5,0,16,49,10,0,28,5,14,15,22,18
"1044",3,0,60,2,9,0,3400000,0,0,0,1,1,0,0,1,1,0,1,1972,0,1,0,0,0,1,0,0,0,0,0,6,21,4,21,4,5,0,15,49,9,0,28,5,14,15,22,17
"1045",2,0,49.9,4,5,0,3200000,0,0,1,0,1,0,1,0,0,0,0,1970,0,1,0,0,0,1,0,0,0,0,0,6,10,4,18,3,5,0,14,46,9,0,24,5,13,14,20,14
"1046",4,0,80,5,5,0,4300000,0,1,0,0,2,0,0,0,0,0,0,1970,0,1,0,0,0,1,0,0,0,0,0,6,10,4,18,3,5,0,14,46,9,0,24,5,13,14,20,14
"1047",3,0,58,1,9,0,3100000,0,0,0,1,0,0,0,1,1,0,1,1972,0,1,0,0,0,1,0,0,0,0,0,4,10,2,14,2,1,0,13,20,7,0,16,5,11,9,13,12
"1048",3,0,50,3,5,0,3e+06,0,0,0,1,1,0,0,0,0,0,0,1971,0,1,0,0,0,1,0,0,0,0,0,3,9,1,11,2,2,0,10,11,5,0,15,3,13,6,8,10
"1049",3,0,95,5,5,0,4400000,0,1,0,0,1,1,1,0,0,0,0,1971,0,1,0,0,0,1,0,0,0,0,0,3,9,1,11,2,2,0,10,11,5,0,15,3,13,6,8,10
"1050",4,0,84,4,10,0,4500000,0,0,0,1,1,0,0,0,4,0,1,1992,0,1,0,0,0,1,0,0,0,0,0,3,8,1,10,2,2,0,10,10,6,0,14,3,11,6,4,10
"1051",4,0,62,5,5,0,3600000,0,0,0,1,1,0,0,0,0,0,0,1978,0,1,0,0,0,0,0,0,1,0,0,3,9,1,11,2,3,0,10,12,6,0,14,3,16,7,5,12
"1052",3,0,65,2,5,0,3500000,0,0,0,1,0,0,0,1,0,0,1,1985,0,1,0,0,0,1,0,0,0,0,0,3,8,1,10,2,2,0,10,10,6,0,14,3,13,7,5,11
"1053",1,1,28,1,9,0,1750000,0,0,0,1,0,0,0,0,1,0,1,1976,0,1,0,0,0,1,0,0,0,0,0,3,7,1,8,2,3,0,9,13,6,1,10,5,12,6,3,12
"1054",2,0,42,4,9,0,2600000,0,0,1,0,0,1,1,0,1,0,1,1974,0,1,0,0,0,1,0,0,0,0,0,4,7,1,9,2,3,0,9,13,6,1,11,4,13,7,3,12
"1055",3,0,63,5,5,0,3400000,0,0,0,1,1,0,0,1,0,0,0,1971,0,1,0,0,0,1,0,0,0,0,0,6,18,5,22,4,5,1,18,55,10,0,29,4,14,16,23,21
"1056",1,0,43,5,10,1,2400000,0,0,0,1,1,0,0,1,1,0,1,2011,0,1,0,0,0,1,0,0,0,0,0,3,3,0,3,1,1,1,7,1,2,0,6,1,13,2,0,12
"1057",2,0,54,1,9,0,2750000,0,0,0,1,0,0,0,1,0,0,0,1977,0,1,0,0,0,1,0,0,0,0,0,5,3,1,11,2,1,1,13,5,3,0,8,3,12,2,6,17
"1058",2,0,51,5,5,0,2600000,0,0,0,1,1,0,0,1,0,0,1,1976,0,1,0,0,0,1,0,0,0,0,0,9,0,1,5,3,1,1,12,3,4,0,5,2,14,3,6,18
"1059",2,0,49,3,5,0,2850000,0,0,0,1,0,1,0,0,0,0,1,1980,0,1,0,0,0,1,0,0,0,0,0,11,0,0,9,3,2,1,10,5,3,0,4,4,23,3,7,18
"1060",3,0,65,5,9,1,3400000,0,0,0,1,1,0,0,1,1,0,1,1986,0,1,0,0,0,1,0,0,0,0,0,12,0,1,7,3,1,1,12,5,3,0,5,3,22,4,7,18
"1061",2,0,48,5,5,0,2500000,0,0,0,1,1,0,0,1,0,0,0,1967,0,1,0,0,0,1,0,0,0,0,0,4,0,1,8,1,1,0,9,4,3,0,5,1,11,0,9,12
"1062",2,0,45,2,5,0,2750000,0,0,0,1,1,0,0,1,0,0,0,1970,0,1,0,0,0,1,0,0,0,0,0,4,0,1,8,1,1,0,7,4,3,0,5,1,11,0,9,12
"1063",2,0,45,3,5,0,2390000,0,0,0,1,1,0,0,1,0,0,0,1970,0,1,0,0,0,1,0,0,0,0,0,4,0,1,8,1,1,0,7,4,3,0,5,1,11,0,9,12
"1064",2,0,44.4,4,5,0,2250000,0,0,0,1,1,0,0,1,0,0,0,1969,0,1,0,0,0,1,0,0,0,0,0,4,0,0,7,2,1,0,9,2,2,0,2,0,10,1,7,11
"1065",2,0,47.7,5,5,1,2500000,0,0,0,1,1,0,0,0,0,0,0,1969,0,1,0,0,0,1,0,0,0,0,0,4,0,0,7,2,1,0,9,1,2,0,2,0,10,1,6,10
"1066",1,0,31,3,5,0,1700000,0,0,0,1,0,0,1,0,0,0,0,1969,0,1,0,0,0,1,0,0,0,0,0,4,0,0,6,1,1,0,9,1,2,0,2,1,10,1,5,10
"1067",3,0,62.1,3,5,1,2750000,0,0,0,1,1,0,0,1,0,0,0,1970,0,1,0,0,0,1,0,0,0,0,0,4,0,0,6,1,1,0,9,1,2,0,2,1,10,1,5,10
"1068",3,0,63,1,5,0,3100000,0,0,0,1,0,0,1,0,0,0,0,1970,0,1,0,0,0,1,0,0,0,0,0,5,0,1,8,1,1,0,9,4,3,0,5,2,11,0,9,10
"1069",3,0,62,1,5,0,3e+06,0,0,0,1,0,0,1,0,0,0,0,1970,0,1,0,0,0,1,0,0,0,0,0,5,0,1,8,1,1,0,9,4,3,0,5,2,11,0,9,10
"1070",4,0,62,3,5,1,2800000,0,0,0,1,1,0,0,1,0,0,0,1970,0,1,0,0,0,1,0,0,0,0,0,5,0,1,8,1,1,0,9,4,3,0,5,2,11,0,9,10
"1071",2,0,62.5,15,16,1,3600000,0,0,0,1,0,1,0,1,1,1,1,2013,0,1,0,0,0,1,0,0,0,0,0,3,1,0,5,1,3,0,6,4,3,1,2,7,4,2,1,7
"1072",1,0,24,7,17,1,1500000,0,0,0,1,1,0,1,0,1,1,1,2018,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,2,0,0,2
"1073",1,1,25,5,17,1,1450000,0,0,0,1,1,0,1,0,1,1,1,2018,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,2,0,0,2
"1074",1,0,42,12,16,1,2700000,0,0,1,0,1,0,1,0,1,2,1,2017,0,1,0,0,0,0,0,0,1,0,0,2,1,1,5,2,1,0,7,1,1,1,3,5,4,2,1,7
"1075",1,0,35.7,9,18,1,2050000,0,0,0,1,1,0,1,0,1,1,0,2017,0,1,0,0,0,0,0,0,1,0,0,2,1,1,5,2,1,0,7,1,1,1,3,5,4,2,1,7
"1076",3,0,70,14,16,0,3700000,0,0,0,1,1,1,0,1,1,0,1,2016,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,1,3,0,0,2
"1077",1,0,47,7,16,1,2450000,0,0,0,1,1,0,1,0,1,1,1,2016,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,1,3,0,0,2
"1078",2,0,53,3,5,0,2670000,0,0,0,1,0,1,0,1,0,0,0,1990,0,1,0,0,0,0,0,0,1,0,0,2,1,0,1,1,2,0,4,6,4,1,2,6,4,1,1,6
"1079",1,0,32,4,4,0,1170000,0,0,0,1,0,0,0,0,0,0,0,1956,0,0,0,1,0,0,0,0,1,0,0,2,1,0,2,1,3,0,5,5,4,1,2,6,4,1,1,6
"1080",3,0,64,3,3,0,2850000,0,0,0,1,1,0,1,0,0,0,0,1958,0,0,0,1,0,0,0,0,1,0,0,2,1,0,1,1,2,0,6,6,4,1,2,6,3,1,1,6
"1081",3,0,73,3,9,0,3500000,0,0,0,1,0,1,0,1,1,0,1,1982,0,1,0,0,0,1,0,0,0,0,0,2,1,0,1,1,2,0,6,6,4,0,2,6,3,1,1,5
"1082",1,0,35,8,10,0,2200000,0,0,0,1,0,1,0,1,1,0,1,2009,0,1,0,0,0,0,0,0,1,0,0,3,1,1,8,2,1,1,9,7,2,1,4,5,9,4,7,12
"1083",3,0,65,6,10,1,3870000,0,0,1,0,0,1,0,1,4,0,0,2009,0,1,0,0,0,0,0,0,1,0,0,3,1,1,8,2,1,1,9,7,2,1,4,5,9,4,7,12
"1084",2,0,63.9,1,16,0,3386700,0,0,0,1,0,0,0,0,0,0,1,2015,0,1,0,0,0,1,0,0,0,0,0,3,1,1,8,2,1,1,8,7,3,1,4,6,8,5,6,12
